SAMPN,PERNO,PLANO,TOTTR,HHMEM,PER1,PER2,PER3,PER4,PER5,NONHH,MODE,VEHNO,DYGOV,PRKTY,O_PRKTY,PXSTR,PRKMIN,PAYPK,PKAMT,PKUNT,PRKHW,O_PRKHW,EMPARK,TRANSYS,O_TRANSYS,ROUTE,ACTCNT,ARR_HR,ARR_MIN,DEP_HR,DEP_MIN,TRIPDUR,ACTDUR,PNAME,CITY,STATE,ZIP,TripDistance,TripDistanceFlag,AirTripDistance,CTFIP,TRACT,PPrimaryCity,PSTFIP,PERWGT,EXPPERWGT,TRIPNO,TCF,TCFPERWGT,EXPTCFPERWGT,orgin sheet,ACTNO,ACTOTH,ACTHH,ACTOR,ACTWK,ACTSC,ACTRG,ACTFR,ACTOT,APURP,O_APURP,STIME,ETIME,RECMODE,RETMODE,INCEN,ILANG,AREA,STRATA,STYPE,CEC,GTYPE,GFLAG,RIBUS,HHVEH,HHBIC,VEHNEW,BUYER1,BUYER2,BUYER3,BUYER4,BUYER5,BUYER6,BUYER7,BUYER8,RESTY,O_RESTY,OWN,O_OWN,TEN,PREVCITY,PREVSTAT,PREVZIP,PHLNS,INCOM,HHSIZ,NONRELAT,HHEMP,HHSTU,HHLIC,RECDate,ASSN,DOW,HTRIPS,HCITY,HSTAT,HZIP,HHNOV1,HHNOV2,HHNOV3,HHNOV4,HHNOV5,HHNOV6,HHNOV7,HHNOV8,VEHOP,VEHPR,VEDTE,CMPLD,LDPER1,LDPER2,LDPER3,LDPER4,LDPER5,LDPER6,LDPER7,LDPER8,LDTRP,LDFlag,HPFlag,HH_Complete,GPS_Complete,HCTRACT,HPrimaryCity,HSTFIP,MTC_FInalFlag,HHWGT,EXPHHWGT,GPS_MTC,LDNO,LDDAT,LDORG,LDOPNM,LDOCITY,LDOST,LDOZIP,LDOCNTR,LDDPNM,LDDCITY,LDDST,LDDZIP,LDDCNTR,LDTPURP,O_LDTPUPR,LDWHO,LDMHH,LDINI1,LDINI2,LDINI3,LDINI4,LDINI5,LDINI6,LDINI7,LDINI8,LDMODE1,LDMODE2,LDMODE3,LDMODE4,MAXDATE,LDTIM,LDDPPNM,LDDPMODE1,LDDPMODE2,LDDPMODE3,LDDPMODE4,LDARPNM,LDARMODE1,LDARMODE2,LDARMODE3,LDARMODE4,LDDCTFIP,LDOCTFIP,LDDCTRACT,LDOCTRACT,ReturnHomeTripFlag,LDOPrimaryCity,LDOSTFIP,LDDPrimaryCity,LDDSTFIP,ID,RELAT,GEND,AGE,AGEB,HISP,RACE1,RACE2,RACE3,RACE4,O_RACE,NTVTY,CNTRY,LIC,USER,TRANS,TPTYP1,TPTYP2,TPTYP3,TPTYP4,TPTYP5,TPTYP6,TPTYP7,O_TPTYP,CLIP1,CLIP2,CLIP3,COMP,MET,PASSTL,FLEX,EMPLY,WKSTAT,O_WKSTAT,JOBS,WLOC,WNAME,WCITY,WSTAT,WZIP,WXST1,WXST2,WXCORD,WYCORD,WDAYS,WDAY1,WDAY2,WDAY3,WDAY4,WDAY5,WDAY6,WDAY7,HOURS,WSCHED,COMPR,WMODE,INDUS,O_INDUS,OCCUP,O_OCCUP,WLOC2,WNAME2,WCITY2,WSTAT2,WZIP2,WXST2_1,WXST2_2,WDAYS2,DISAB,DTYPE1,DTYPE2,DTYPE3,DTYPE4,DTYPE5,DTYPE6,DTYPE7,O_DTYPE,DSLIC,EDIS,TTRIP,TRNSUB,SUBAMT,SUBUNT,O_SUBUNT,WTRIP,BTRIP,STUDE,SCHOL,O_SCHOL,SLOC,SONLN,PRESCH,O_PRESCH,SNAME,SCITY,SSTAT,SZIP,SXST1,SXST2,SXCORD,SYCORD,SMODE,EDUCA,O_EDUCA,INTRV,PROXY,CMPLG,HVLOG,PTRIPS,TOLLF,TOLLR1,TOLLR2,TOLLR3,TOLLR4,TOLLR5,TOLLR6,TOLLR7,TOLLR8,TOLLR9,TOLLR10,TOLLB1,TOLLB2,TOLLB3,TOLLB4,TOLLB5,TOLLB6,TOLLB7,TOLLB8,TOLLB9,TOLLB10,HOVL,NOGOWHY,NOGOWHY_O,InComplete,Moto_trip,WCTFIP,WTRACT,SCTFIP,STRACT,WPrimaryCity,WSTFIP,W2PrimaryCity,W2STFIP,SPrimaryCity,SSTFIP,YEAR,BODY,O_BODY,FUELT1,FUELT2,FUELT3,FUELT4,FUELT5,FUELT6,O_FUELT,CIGLT,VEHAQ,VEHOWN,O_VEHOWN,VEHINS,VEHOBD,VEHTRN,VEHDRT,O_VEHDRT,VEHCYL,O_VEHCYL,VEHOUT,VEHVLT,VEHT,CNTV,WYCNTV,O_WYCNTV
1032036.0,3.0,3.0,3.0,1.0,2.0,,,,,1.0,6.0,97.0,1.0,,,,,,,,,,,,,,1.0,11.0,45.0,11.0,52.0,14.0,7.0,REDACTED,SAN DIEGO,CA,92128,2.54584901604197,,1.3011954430215353,073,000204,SAN DIEGO,06,0.9414117408890711,318.96509977066523,2.0,1.5971337579617835,1.5035604715155069,509.42992845537776,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,3.0,4.0,3.0,1.0,2.0,,,,,1.0,6.0,97.0,1.0,,,,,,,,,,,,,,1.0,12.0,0.0,15.0,30.0,8.0,210.0,REDACTED,SAN DIEGO,CA,92128,1.96179764249113,,1.3011954430215353,073,017051,SAN DIEGO,06,0.9414117408890711,318.96509977066523,3.0,2.174432497013142,2.047036282458912,693.5680783543736,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,3.0,5.0,5.0,4.0,1.0,2.0,4.0,5.0,,0.0,6.0,1.0,,,,,,,,,,,,,,,1.0,15.0,50.0,2.0,59.0,20.0,669.0,REDACTED,SAN DIEGO,CA,92127,3.58794972542829,,2.7407485888129535,073,017030,SAN DIEGO,06,0.9414117408890711,318.96509977066523,4.0,0.9882716049382716,0.9303704920761746,315.22415106965127,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,8.0,15.0,,315.0,REDACTED,SAN DIEGO,CA,92127,,,,073,017030,SAN DIEGO,06,0.9414117408890711,318.96509977066523,,,,,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,4.0,2.0,3.0,2.0,1.0,5.0,,,,0.0,6.0,1.0,1.0,,,,,,,,,,,,,,1.0,8.0,35.0,15.0,30.0,20.0,415.0,REDACTED,SAN DIEGO,CA,92128,3.61905686955379,,2.7407485888129535,073,017051,SAN DIEGO,06,0.9414117408890711,318.96509977066523,1.0,0.9882716049382716,0.9303704920761746,315.22415106965127,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,5.0,,0.0,6.0,1.0,,,,,,,,,,,,,,,1.0,15.0,50.0,2.0,59.0,20.0,669.0,REDACTED,SAN DIEGO,CA,92127,3.58794972542829,,2.7407485888129535,073,017030,SAN DIEGO,06,0.9414117408890711,318.96509977066523,2.0,0.9882716049382716,0.9303704920761746,315.22415106965127,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,8.0,15.0,,315.0,REDACTED,SAN DIEGO,CA,92127,,,,073,017030,SAN DIEGO,06,0.9414117408890711,318.96509977066523,,,,,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,5.0,2.0,3.0,2.0,1.0,4.0,,,,0.0,6.0,1.0,1.0,,,,,,,,,,,,,,1.0,8.0,35.0,15.0,30.0,20.0,415.0,REDACTED,SAN DIEGO,CA,92128,3.61905686955379,,2.7407485888129535,073,017051,SAN DIEGO,06,0.9414117408890711,318.96509977066523,1.0,0.9882716049382716,0.9303704920761746,315.22415106965127,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032036.0,5.0,3.0,5.0,4.0,1.0,2.0,3.0,4.0,,0.0,6.0,1.0,,,,,,,,,,,,,,,1.0,15.0,50.0,2.0,59.0,20.0,669.0,REDACTED,SAN DIEGO,CA,92127,3.58794972542829,,2.7407485888129535,073,017030,SAN DIEGO,06,0.9414117408890711,318.96509977066523,2.0,0.9882716049382716,0.9303704920761746,315.22415106965127,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,7.0,30.0,,270.0,REDACTED,MERCED,CA,95341,,,,047,001602,MERCED,06,0.13413493306851673,45.447024347205726,,,,,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,2.0,4.0,3.0,3.0,4.0,5.0,,,0.0,5.0,1.0,2.0,,,,,,,,,,,,,,1.0,7.0,33.0,7.0,35.0,3.0,2.0,REDACTED,MERCED,CA,95341,0.171888846074083,,0.11550426190689152,047,001602,MERCED,06,0.13413493306851673,45.447024347205726,1.0,1.331198347107438,0.1785602011901763,60.499003691951756,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,3.0,1.0,0.0,,,,,,0.0,5.0,1.0,,,,,,,,,,,,,,,1.0,7.0,37.0,9.0,35.0,2.0,118.0,REDACTED,MERCED,CA,95341,0.171888846074456,,0.11550426190689152,047,001602,MERCED,06,0.13413493306851673,45.447024347205726,2.0,1.331198347107438,0.1785602011901763,60.499003691951756,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,4.0,3.0,2.0,2.0,6.0,,,,0.0,5.0,97.0,1.0,1.0,,,,,,,,,,,,,1.0,9.0,45.0,10.0,0.0,10.0,15.0,REDACTED,MERCED,CA,95340,1.22712576557207,,1.0425276213381285,047,945100,MERCED,06,0.13413493306851673,45.447024347205726,3.0,1.145536384096024,0.15365644620827085,52.06121993862201,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,5.0,3.0,2.0,2.0,6.0,,,,0.0,5.0,97.0,1.0,1.0,,,,,,,,,,,,,1.0,10.0,15.0,10.0,52.0,15.0,37.0,REDACTED,MERCED,CA,95348,1.48980089060957,,1.2693525830493237,047,000100,MERCED,06,0.13413493306851673,45.447024347205726,4.0,0.9963369963369964,0.13364359631735,45.2805517305493,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,6.0,3.0,2.0,2.0,6.0,,,,0.0,5.0,97.0,2.0,,,,,,,,,,,,,,1.0,10.0,55.0,11.0,5.0,3.0,10.0,REDACTED,MERCED,CA,95348,0.472183735898065,,0.46338385813030447,047,000100,MERCED,06,0.13413493306851673,45.447024347205726,5.0,1.331198347107438,0.1785602011901763,60.499003691951756,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,7.0,3.0,2.0,2.0,6.0,,,,0.0,5.0,97.0,1.0,1.0,,,,,,,,,,,,,1.0,11.0,20.0,11.0,38.0,15.0,18.0,REDACTED,MERCED,CA,95340,1.26954592515173,,1.0192893731104298,047,000300,MERCED,06,0.13413493306851673,45.447024347205726,6.0,1.0855384615384616,0.14560862888176215,49.33449289136671,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,8.0,3.0,2.0,2.0,6.0,,,,0.0,5.0,97.0,1.0,1.0,,,,,,,,,,,,,1.0,11.0,40.0,12.0,15.0,2.0,35.0,REDACTED,MERCED,CA,95340,0.219322387913726,,0.21932238791372596,047,944902,MERCED,06,0.13413493306851673,45.447024347205726,7.0,1.145536384096024,0.15365644620827085,52.06121993862201,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,9.0,3.0,2.0,2.0,6.0,,,,0.0,5.0,97.0,,,,,,,,,,,,,,,1.0,12.0,20.0,16.0,0.0,5.0,220.0,REDACTED,MERCED,CA,95341,1.9053385247672,,1.0890946377721187,047,001602,MERCED,06,0.13413493306851673,45.447024347205726,8.0,1.0889502762430938,0.1460662724188102,49.48954971731629,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,10.0,1.0,0.0,,,,,,0.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,16.0,2.0,16.0,10.0,2.0,8.0,REDACTED,MERCED,CA,95341,0.171888846074083,,0.11550426190689152,047,001602,MERCED,06,0.13413493306851673,45.447024347205726,9.0,1.331198347107438,0.1785602011901763,60.499003691951756,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,11.0,4.0,3.0,3.0,4.0,5.0,,,0.0,5.0,1.0,2.0,,,,,,,,,,,,,,1.0,16.0,15.0,16.0,30.0,5.0,15.0,REDACTED,MERCED,CA,95341,0.959894494579204,,0.8634155144423786,047,970502,MERCED,06,0.13413493306851673,45.447024347205726,10.0,1.331198347107438,0.1785602011901763,60.499003691951756,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,12.0,2.0,1.0,5.0,,,,,0.0,5.0,1.0,,,,,,,,,,,,,,,1.0,16.0,40.0,17.0,15.0,10.0,35.0,REDACTED,MERCED,CA,95341,1.19696427063389,,0.7508229069003898,047,001602,MERCED,06,0.13413493306851673,45.447024347205726,11.0,1.145536384096024,0.15365644620827085,52.06121993862201,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,13.0,1.0,0.0,,,,,,0.0,5.0,1.0,2.0,,,,,,,,,,,,,,1.0,17.0,22.0,17.0,35.0,7.0,13.0,REDACTED,MERCED,CA,95341,0.756896195195054,,0.7508229069003898,047,970502,MERCED,06,0.13413493306851673,45.447024347205726,12.0,1.145536384096024,0.15365644620827085,52.06121993862201,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032053.0,1.0,14.0,3.0,2.0,3.0,4.0,,,,0.0,5.0,1.0,,,,,,,,,,,,,,,1.0,17.0,45.0,18.0,0.0,10.0,15.0,REDACTED,MERCED,CA,95341,1.19696427063389,,0.7508229069003898,047,001602,MERCED,06,0.13413493306851673,45.447024347205726,13.0,1.145536384096024,0.15365644620827085,52.06121993862201,Deliv_PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
